"28","200 Jaar Harmoniemuziek in Vlaanderen","Back to Dixie ","Rodenhof, Guy","Originalwerk","Coppenrolle, A. van","Oudenaards Harmonie-Orkest","","200 Jaar Harmoniemuziek in Vlaanderen","28","Belgien","Oudenaards Harmonie-Orkest / A. van Coppenrolle","""La Brabançonne (Van Campenhout / Arr. Eenhaes); Blaze Away (A. Holzmann / Arr. Furgeot); Klokke Roeland (A. Rodenbach, J. Destoop / Arr. Bouwman); Free World Fantasy (Jacob de Haan); La Belle Cantinière (Octave Fislfils); Op de Purp'ren hei (Armand Preud'homme / Arr. Beck); Soldier's Song (Frede Gines); Conquest of Paradise (Vangelis / Arr. Willy Hautvast); Youth Band Suite (Guy Duijck); Alte Kameraden (Carl Teike); Back to Dixie (Guy Rodenhof); Moment for Morricone (Ennio Morricone / Arr. Johan de Meij); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma); De Vlaamse Leeuw (Karel Miry / Arr. van Hoof)""","Eurosound ES 47.214","","","KOB","","","","","","","09.04.2000","","","","","","","","","","","","","Eurosound","","","","1","","","","Ja","","","1","49","1","CD 1 von 49","87 2209 1 32770 122 0 0 1","23"
"28","200 Jaar Harmoniemuziek in Vlaanderen","Belle Cantinière, La","Filsfils, Octave","Originalwerk","Coppenrolle, A. van","Oudenaards Harmonie-Orkest","","200 Jaar Harmoniemuziek in Vlaanderen","28","Belgien","Oudenaards Harmonie-Orkest / A. van Coppenrolle","""La Brabançonne (Van Campenhout / Arr. Eenhaes); Blaze Away (A. Holzmann / Arr. Furgeot); Klokke Roeland (A. Rodenbach, J. Destoop / Arr. Bouwman); Free World Fantasy (Jacob de Haan); La Belle Cantinière (Octave Fislfils); Op de Purp'ren hei (Armand Preud'homme / Arr. Beck); Soldier's Song (Frede Gines); Conquest of Paradise (Vangelis / Arr. Willy Hautvast); Youth Band Suite (Guy Duijck); Alte Kameraden (Carl Teike); Back to Dixie (Guy Rodenhof); Moment for Morricone (Ennio Morricone / Arr. Johan de Meij); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma); De Vlaamse Leeuw (Karel Miry / Arr. van Hoof)""","Eurosound ES 47.214","","","KOB","","","","","","","09.04.2000","","","","","","","","","","","","","Eurosound","","","","1","","","","Ja","","","1","49","1","CD 1 von 49","87 2209 1 32770 122 0 0 1","23"
"28","200 Jaar Harmoniemuziek in Vlaanderen","Blaze Away","Holzmann, Abraham","Firgeot","Coppenrolle, A. van","Oudenaards Harmonie-Orkest","","200 Jaar Harmoniemuziek in Vlaanderen","28","Belgien","Oudenaards Harmonie-Orkest / A. van Coppenrolle","""La Brabançonne (Van Campenhout / Arr. Eenhaes); Blaze Away (A. Holzmann / Arr. Furgeot); Klokke Roeland (A. Rodenbach, J. Destoop / Arr. Bouwman); Free World Fantasy (Jacob de Haan); La Belle Cantinière (Octave Fislfils); Op de Purp'ren hei (Armand Preud'homme / Arr. Beck); Soldier's Song (Frede Gines); Conquest of Paradise (Vangelis / Arr. Willy Hautvast); Youth Band Suite (Guy Duijck); Alte Kameraden (Carl Teike); Back to Dixie (Guy Rodenhof); Moment for Morricone (Ennio Morricone / Arr. Johan de Meij); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma); De Vlaamse Leeuw (Karel Miry / Arr. van Hoof)""","Eurosound ES 47.214","","","KOB","","","","","","","09.04.2000","","","","","","","","","","","","","Eurosound","","","","1","","","","Ja","","","1","49","1","CD 1 von 49","87 2209 1 32770 122 0 0 1","23"
"28","200 Jaar Harmoniemuziek in Vlaanderen","Brabançonne, La","Van Campenhout","Eenhaes","Coppenrolle, A. van","Oudenaards Harmonie-Orkest","","200 Jaar Harmoniemuziek in Vlaanderen","28","Belgien","Oudenaards Harmonie-Orkest / A. van Coppenrolle","""La Brabançonne (Van Campenhout / Arr. Eenhaes); Blaze Away (A. Holzmann / Arr. Furgeot); Klokke Roeland (A. Rodenbach, J. Destoop / Arr. Bouwman); Free World Fantasy (Jacob de Haan); La Belle Cantinière (Octave Fislfils); Op de Purp'ren hei (Armand Preud'homme / Arr. Beck); Soldier's Song (Frede Gines); Conquest of Paradise (Vangelis / Arr. Willy Hautvast); Youth Band Suite (Guy Duijck); Alte Kameraden (Carl Teike); Back to Dixie (Guy Rodenhof); Moment for Morricone (Ennio Morricone / Arr. Johan de Meij); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma); De Vlaamse Leeuw (Karel Miry / Arr. van Hoof)""","Eurosound ES 47.214","","","KOB","","","","","","","09.04.2000","","","","","","","","","","","","","Eurosound","","","","1","","","","Ja","","","1","49","1","CD 1 von 49","87 2209 1 32770 122 0 0 1","23"
"28","200 Jaar Harmoniemuziek in Vlaanderen","Conquest of Paradise ","Vangelis","Hautvast, Willy","Coppenrolle, A. van","Oudenaards Harmonie-Orkest","","200 Jaar Harmoniemuziek in Vlaanderen","28","Belgien","Oudenaards Harmonie-Orkest / A. van Coppenrolle","""La Brabançonne (Van Campenhout / Arr. Eenhaes); Blaze Away (A. Holzmann / Arr. Furgeot); Klokke Roeland (A. Rodenbach, J. Destoop / Arr. Bouwman); Free World Fantasy (Jacob de Haan); La Belle Cantinière (Octave Fislfils); Op de Purp'ren hei (Armand Preud'homme / Arr. Beck); Soldier's Song (Frede Gines); Conquest of Paradise (Vangelis / Arr. Willy Hautvast); Youth Band Suite (Guy Duijck); Alte Kameraden (Carl Teike); Back to Dixie (Guy Rodenhof); Moment for Morricone (Ennio Morricone / Arr. Johan de Meij); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma); De Vlaamse Leeuw (Karel Miry / Arr. van Hoof)""","Eurosound ES 47.214","","","KOB","","","","","","","09.04.2000","","","","","","","","","","","","","Eurosound","","","","1","","","","Ja","","","1","49","1","CD 1 von 49","87 2209 1 32770 122 0 0 1","23"
"28","200 Jaar Harmoniemuziek in Vlaanderen","De Vlaamse Leeuw ","Miry, Karel","Hoof, Jef van","Coppenrolle, A. van","Oudenaards Harmonie-Orkest","","200 Jaar Harmoniemuziek in Vlaanderen","28","Belgien","Oudenaards Harmonie-Orkest / A. van Coppenrolle","""La Brabançonne (Van Campenhout / Arr. Eenhaes); Blaze Away (A. Holzmann / Arr. Furgeot); Klokke Roeland (A. Rodenbach, J. Destoop / Arr. Bouwman); Free World Fantasy (Jacob de Haan); La Belle Cantinière (Octave Fislfils); Op de Purp'ren hei (Armand Preud'homme / Arr. Beck); Soldier's Song (Frede Gines); Conquest of Paradise (Vangelis / Arr. Willy Hautvast); Youth Band Suite (Guy Duijck); Alte Kameraden (Carl Teike); Back to Dixie (Guy Rodenhof); Moment for Morricone (Ennio Morricone / Arr. Johan de Meij); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma); De Vlaamse Leeuw (Karel Miry / Arr. van Hoof)""","Eurosound ES 47.214","","","KOB","","","","","","","09.04.2000","","","","","","","","","","","","","Eurosound","","","","1","","","","Ja","","","1","49","1","CD 1 von 49","87 2209 1 32770 122 0 0 1","23"
"28","200 Jaar Harmoniemuziek in Vlaanderen","Free World Fantasy ","Haan, Jacob de","Originalwerk","Coppenrolle, A. van","Oudenaards Harmonie-Orkest","","200 Jaar Harmoniemuziek in Vlaanderen","28","Belgien","Oudenaards Harmonie-Orkest / A. van Coppenrolle","""La Brabançonne (Van Campenhout / Arr. Eenhaes); Blaze Away (A. Holzmann / Arr. Furgeot); Klokke Roeland (A. Rodenbach, J. Destoop / Arr. Bouwman); Free World Fantasy (Jacob de Haan); La Belle Cantinière (Octave Fislfils); Op de Purp'ren hei (Armand Preud'homme / Arr. Beck); Soldier's Song (Frede Gines); Conquest of Paradise (Vangelis / Arr. Willy Hautvast); Youth Band Suite (Guy Duijck); Alte Kameraden (Carl Teike); Back to Dixie (Guy Rodenhof); Moment for Morricone (Ennio Morricone / Arr. Johan de Meij); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma); De Vlaamse Leeuw (Karel Miry / Arr. van Hoof)""","Eurosound ES 47.214","","","KOB","","","","","","","09.04.2000","","","","","","","","","","","","","Eurosound","","","","1","","","","Ja","","","1","49","1","CD 1 von 49","87 2209 1 32770 122 0 0 1","23"
"28","200 Jaar Harmoniemuziek in Vlaanderen","Klokke Roeland ","Rodenbach, A.","Bouwman","Coppenrolle, A. van","Oudenaards Harmonie-Orkest","","200 Jaar Harmoniemuziek in Vlaanderen","28","Belgien","Oudenaards Harmonie-Orkest / A. van Coppenrolle","""La Brabançonne (Van Campenhout / Arr. Eenhaes); Blaze Away (A. Holzmann / Arr. Furgeot); Klokke Roeland (A. Rodenbach, J. Destoop / Arr. Bouwman); Free World Fantasy (Jacob de Haan); La Belle Cantinière (Octave Fislfils); Op de Purp'ren hei (Armand Preud'homme / Arr. Beck); Soldier's Song (Frede Gines); Conquest of Paradise (Vangelis / Arr. Willy Hautvast); Youth Band Suite (Guy Duijck); Alte Kameraden (Carl Teike); Back to Dixie (Guy Rodenhof); Moment for Morricone (Ennio Morricone / Arr. Johan de Meij); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma); De Vlaamse Leeuw (Karel Miry / Arr. van Hoof)""","Eurosound ES 47.214","","","KOB","","","","","","","09.04.2000","","","","","","","","","","","","","Eurosound","","","","1","","","","Ja","","","1","49","1","CD 1 von 49","87 2209 1 32770 122 0 0 1","23"
"28","200 Jaar Harmoniemuziek in Vlaanderen","Moment for Morricone","Morricone, Ennio","Meij, Johan de","Coppenrolle, A. van","Oudenaards Harmonie-Orkest","","200 Jaar Harmoniemuziek in Vlaanderen","28","Belgien","Oudenaards Harmonie-Orkest / A. van Coppenrolle","""La Brabançonne (Van Campenhout / Arr. Eenhaes); Blaze Away (A. Holzmann / Arr. Furgeot); Klokke Roeland (A. Rodenbach, J. Destoop / Arr. Bouwman); Free World Fantasy (Jacob de Haan); La Belle Cantinière (Octave Fislfils); Op de Purp'ren hei (Armand Preud'homme / Arr. Beck); Soldier's Song (Frede Gines); Conquest of Paradise (Vangelis / Arr. Willy Hautvast); Youth Band Suite (Guy Duijck); Alte Kameraden (Carl Teike); Back to Dixie (Guy Rodenhof); Moment for Morricone (Ennio Morricone / Arr. Johan de Meij); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma); De Vlaamse Leeuw (Karel Miry / Arr. van Hoof)""","Eurosound ES 47.214","","","KOB","","","","","","","09.04.2000","","","","","","","","","","","","","Eurosound","","","","1","","","","Ja","","","1","49","1","CD 1 von 49","87 2209 1 32770 122 0 0 1","23"
"28","200 Jaar Harmoniemuziek in Vlaanderen","Op de Purp'ren hei ","Preudhomme, Armand","Beck","Coppenrolle, A. van","Oudenaards Harmonie-Orkest","","200 Jaar Harmoniemuziek in Vlaanderen","28","Belgien","Oudenaards Harmonie-Orkest / A. van Coppenrolle","""La Brabançonne (Van Campenhout / Arr. Eenhaes); Blaze Away (A. Holzmann / Arr. Furgeot); Klokke Roeland (A. Rodenbach, J. Destoop / Arr. Bouwman); Free World Fantasy (Jacob de Haan); La Belle Cantinière (Octave Fislfils); Op de Purp'ren hei (Armand Preud'homme / Arr. Beck); Soldier's Song (Frede Gines); Conquest of Paradise (Vangelis / Arr. Willy Hautvast); Youth Band Suite (Guy Duijck); Alte Kameraden (Carl Teike); Back to Dixie (Guy Rodenhof); Moment for Morricone (Ennio Morricone / Arr. Johan de Meij); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma); De Vlaamse Leeuw (Karel Miry / Arr. van Hoof)""","Eurosound ES 47.214","","","KOB","","","","","","","09.04.2000","","","","","","","","","","","","","Eurosound","","","","1","","","","Ja","","","1","49","1","CD 1 von 49","87 2209 1 32770 122 0 0 1","23"
"28","200 Jaar Harmoniemuziek in Vlaanderen","Radetzky-Marsch ","Strauß, Johann","Tiemersma, Sake","Coppenrolle, A. van","Oudenaards Harmonie-Orkest","","200 Jaar Harmoniemuziek in Vlaanderen","28","Belgien","Oudenaards Harmonie-Orkest / A. van Coppenrolle","""La Brabançonne (Van Campenhout / Arr. Eenhaes); Blaze Away (A. Holzmann / Arr. Furgeot); Klokke Roeland (A. Rodenbach, J. Destoop / Arr. Bouwman); Free World Fantasy (Jacob de Haan); La Belle Cantinière (Octave Fislfils); Op de Purp'ren hei (Armand Preud'homme / Arr. Beck); Soldier's Song (Frede Gines); Conquest of Paradise (Vangelis / Arr. Willy Hautvast); Youth Band Suite (Guy Duijck); Alte Kameraden (Carl Teike); Back to Dixie (Guy Rodenhof); Moment for Morricone (Ennio Morricone / Arr. Johan de Meij); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma); De Vlaamse Leeuw (Karel Miry / Arr. van Hoof)""","Eurosound ES 47.214","","","KOB","","","","","","","09.04.2000","","","","","","","","","","","","","Eurosound","","","","1","","","","Ja","","","1","49","1","CD 1 von 49","87 2209 1 32770 122 0 0 1","23"
"28","200 Jaar Harmoniemuziek in Vlaanderen","Soldier's Song","Gines, Fred","Originalwerk","Coppenrolle, A. van","Oudenaards Harmonie-Orkest","","200 Jaar Harmoniemuziek in Vlaanderen","28","Belgien","Oudenaards Harmonie-Orkest / A. van Coppenrolle","""La Brabançonne (Van Campenhout / Arr. Eenhaes); Blaze Away (A. Holzmann / Arr. Furgeot); Klokke Roeland (A. Rodenbach, J. Destoop / Arr. Bouwman); Free World Fantasy (Jacob de Haan); La Belle Cantinière (Octave Fislfils); Op de Purp'ren hei (Armand Preud'homme / Arr. Beck); Soldier's Song (Frede Gines); Conquest of Paradise (Vangelis / Arr. Willy Hautvast); Youth Band Suite (Guy Duijck); Alte Kameraden (Carl Teike); Back to Dixie (Guy Rodenhof); Moment for Morricone (Ennio Morricone / Arr. Johan de Meij); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma); De Vlaamse Leeuw (Karel Miry / Arr. van Hoof)""","Eurosound ES 47.214","","","KOB","","","","","","","09.04.2000","","","","","","","","","","","","","Eurosound","","","","1","","","","Ja","","","1","49","1","CD 1 von 49","87 2209 1 32770 122 0 0 1","23"
"28","200 Jaar Harmoniemuziek in Vlaanderen","Youth Band Suite","Duijck, Guy","Originalwerk","Coppenrolle, A. van","Oudenaards Harmonie-Orkest","","200 Jaar Harmoniemuziek in Vlaanderen","28","Belgien","Oudenaards Harmonie-Orkest / A. van Coppenrolle","""La Brabançonne (Van Campenhout / Arr. Eenhaes); Blaze Away (A. Holzmann / Arr. Furgeot); Klokke Roeland (A. Rodenbach, J. Destoop / Arr. Bouwman); Free World Fantasy (Jacob de Haan); La Belle Cantinière (Octave Fislfils); Op de Purp'ren hei (Armand Preud'homme / Arr. Beck); Soldier's Song (Frede Gines); Conquest of Paradise (Vangelis / Arr. Willy Hautvast); Youth Band Suite (Guy Duijck); Alte Kameraden (Carl Teike); Back to Dixie (Guy Rodenhof); Moment for Morricone (Ennio Morricone / Arr. Johan de Meij); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma); De Vlaamse Leeuw (Karel Miry / Arr. van Hoof)""","Eurosound ES 47.214","","","KOB","","","","","","","09.04.2000","","","","","","","","","","","","","Eurosound","","","","1","","","","Ja","","","1","49","1","CD 1 von 49","87 2209 1 32770 122 0 0 1","23"
"29","75th Anniversary","An der schönen blauen Donau ","Strauß, Johann","Sollfelner, Anton O.","Verschaeve, Geert","Harmonieorkest »Vooruit« Harelbeke","","75th Anniversary","29","Belgien","Harmonieorkest »Vooruit« Harelbeke / verschiedene Dirigenten","""Unter Donner und Blitz (Johann Strauß / Arr. A. Delhaye); Leichte Kavallerie: Ouvertüre (Franz von Suppè / Arr. F. Rogister); Die Fledermaus: Mein Herr Marquis (Johann Strauß / Arr. J. Ooms); Tosca: E lucevan le stelle (Giacomo Puccini / Arr. Silvio Caligaris); Der Zigeunerbaron: Auftritt Zsupan (Johann Strauß / Arr. J. Ooms); Der Zigeunerbaron: Wer uns getraut (Johann Strauß / Arr. J. Ooms); Die Fledermaus: Ouvertüre (Johann Strauß / Arr. A. De Baeremaaker); Feuerfest (Josef Strauß / Arr. Freek Mestrini); Ohne Sorgen (Johann Strauß / Arr. Rudolf Topf); Die lustige Witwe: Vilja-Lied (Franz Lehár / Arr. Cor Mellema); Turandot: Nessun dorma (Giacomo Puccini / Arr. Robert van Beringen); Hoffmanns Erzählungen: Barcarole (Jacques Offenbach); An der schönen blauen Donau (Johann Strauß / Arr. Anton O. Sollfelner); Jazz Suite Nr. 2: Zweiter Walzer (Dmitrij Schostakowitsch / Arr. André Waignein); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma)""","Staf Devolder ","Zu seinem Jubiläum gab sich das Konzertblasorchester Vooruit überwiegend wienerisch. Allerdings ist es kein »Neujahrskonzert im Bläsergewand« und obgleich durchwegs gediegene Unterhaltung, wird der Live-Mitschnitt nur bedingt den Ansprüchen gerecht, die man gemeinhin an Produktionen dieses Orchesters stellt. Beim Gastdirigenten Willy Claes handelt es sich übrigens um den ehemaligen NATO-Generalsekretär.","b75thanniversary","KOB","","","","","","","10.04.2000","","","","","","","","","","","","","Devolder","","","","1","","","","Ja","b75thanniversary.jpg","","1","49","4","CD 4 von 49","87 2209 1 32800 151 0 0 1","23"
"29","75th Anniversary","Der Zigeunerbaron: Auftritt Zsupan  ","Strauß, Johann","Ooms, J.","Verschaeve, Geert","Harmonieorkest »Vooruit« Harelbeke","","75th Anniversary","29","Belgien","Harmonieorkest »Vooruit« Harelbeke / verschiedene Dirigenten","""Unter Donner und Blitz (Johann Strauß / Arr. A. Delhaye); Leichte Kavallerie: Ouvertüre (Franz von Suppè / Arr. F. Rogister); Die Fledermaus: Mein Herr Marquis (Johann Strauß / Arr. J. Ooms); Tosca: E lucevan le stelle (Giacomo Puccini / Arr. Silvio Caligaris); Der Zigeunerbaron: Auftritt Zsupan (Johann Strauß / Arr. J. Ooms); Der Zigeunerbaron: Wer uns getraut (Johann Strauß / Arr. J. Ooms); Die Fledermaus: Ouvertüre (Johann Strauß / Arr. A. De Baeremaaker); Feuerfest (Josef Strauß / Arr. Freek Mestrini); Ohne Sorgen (Johann Strauß / Arr. Rudolf Topf); Die lustige Witwe: Vilja-Lied (Franz Lehár / Arr. Cor Mellema); Turandot: Nessun dorma (Giacomo Puccini / Arr. Robert van Beringen); Hoffmanns Erzählungen: Barcarole (Jacques Offenbach); An der schönen blauen Donau (Johann Strauß / Arr. Anton O. Sollfelner); Jazz Suite Nr. 2: Zweiter Walzer (Dmitrij Schostakowitsch / Arr. André Waignein); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma)""","Staf Devolder ","Zu seinem Jubiläum gab sich das Konzertblasorchester Vooruit überwiegend wienerisch. Allerdings ist es kein »Neujahrskonzert im Bläsergewand« und obgleich durchwegs gediegene Unterhaltung, wird der Live-Mitschnitt nur bedingt den Ansprüchen gerecht, die man gemeinhin an Produktionen dieses Orchesters stellt. Beim Gastdirigenten Willy Claes handelt es sich übrigens um den ehemaligen NATO-Generalsekretär.","b75thanniversary","KOB","","","","","","","10.04.2000","","","","","","","","","","","","","Devolder","","","","1","","","","Ja","b75thanniversary.jpg","","1","49","4","CD 4 von 49","87 2209 1 32800 151 0 0 1","23"
"29","75th Anniversary","Der Zigeunerbaron: Wer uns getraut ","Strauß, Johann","Ooms, J.","Verschaeve, Geert","Harmonieorkest »Vooruit« Harelbeke","","75th Anniversary","29","Belgien","Harmonieorkest »Vooruit« Harelbeke / verschiedene Dirigenten","""Unter Donner und Blitz (Johann Strauß / Arr. A. Delhaye); Leichte Kavallerie: Ouvertüre (Franz von Suppè / Arr. F. Rogister); Die Fledermaus: Mein Herr Marquis (Johann Strauß / Arr. J. Ooms); Tosca: E lucevan le stelle (Giacomo Puccini / Arr. Silvio Caligaris); Der Zigeunerbaron: Auftritt Zsupan (Johann Strauß / Arr. J. Ooms); Der Zigeunerbaron: Wer uns getraut (Johann Strauß / Arr. J. Ooms); Die Fledermaus: Ouvertüre (Johann Strauß / Arr. A. De Baeremaaker); Feuerfest (Josef Strauß / Arr. Freek Mestrini); Ohne Sorgen (Johann Strauß / Arr. Rudolf Topf); Die lustige Witwe: Vilja-Lied (Franz Lehár / Arr. Cor Mellema); Turandot: Nessun dorma (Giacomo Puccini / Arr. Robert van Beringen); Hoffmanns Erzählungen: Barcarole (Jacques Offenbach); An der schönen blauen Donau (Johann Strauß / Arr. Anton O. Sollfelner); Jazz Suite Nr. 2: Zweiter Walzer (Dmitrij Schostakowitsch / Arr. André Waignein); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma)""","Staf Devolder ","Zu seinem Jubiläum gab sich das Konzertblasorchester Vooruit überwiegend wienerisch. Allerdings ist es kein »Neujahrskonzert im Bläsergewand« und obgleich durchwegs gediegene Unterhaltung, wird der Live-Mitschnitt nur bedingt den Ansprüchen gerecht, die man gemeinhin an Produktionen dieses Orchesters stellt. Beim Gastdirigenten Willy Claes handelt es sich übrigens um den ehemaligen NATO-Generalsekretär.","b75thanniversary","KOB","","","","","","","10.04.2000","","","","","","","","","","","","","Devolder","","","","1","","","","Ja","b75thanniversary.jpg","","1","49","4","CD 4 von 49","87 2209 1 32800 151 0 0 1","23"
"29","75th Anniversary","Die Fledermaus (Ouv.)","Strauß, Johann","Baeremaaker, A. de","Verschaeve, Geert","Harmonieorkest »Vooruit« Harelbeke","","75th Anniversary","29","Belgien","Harmonieorkest »Vooruit« Harelbeke / verschiedene Dirigenten","""Unter Donner und Blitz (Johann Strauß / Arr. A. Delhaye); Leichte Kavallerie: Ouvertüre (Franz von Suppè / Arr. F. Rogister); Die Fledermaus: Mein Herr Marquis (Johann Strauß / Arr. J. Ooms); Tosca: E lucevan le stelle (Giacomo Puccini / Arr. Silvio Caligaris); Der Zigeunerbaron: Auftritt Zsupan (Johann Strauß / Arr. J. Ooms); Der Zigeunerbaron: Wer uns getraut (Johann Strauß / Arr. J. Ooms); Die Fledermaus: Ouvertüre (Johann Strauß / Arr. A. De Baeremaaker); Feuerfest (Josef Strauß / Arr. Freek Mestrini); Ohne Sorgen (Johann Strauß / Arr. Rudolf Topf); Die lustige Witwe: Vilja-Lied (Franz Lehár / Arr. Cor Mellema); Turandot: Nessun dorma (Giacomo Puccini / Arr. Robert van Beringen); Hoffmanns Erzählungen: Barcarole (Jacques Offenbach); An der schönen blauen Donau (Johann Strauß / Arr. Anton O. Sollfelner); Jazz Suite Nr. 2: Zweiter Walzer (Dmitrij Schostakowitsch / Arr. André Waignein); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma)""","Staf Devolder ","Zu seinem Jubiläum gab sich das Konzertblasorchester Vooruit überwiegend wienerisch. Allerdings ist es kein »Neujahrskonzert im Bläsergewand« und obgleich durchwegs gediegene Unterhaltung, wird der Live-Mitschnitt nur bedingt den Ansprüchen gerecht, die man gemeinhin an Produktionen dieses Orchesters stellt. Beim Gastdirigenten Willy Claes handelt es sich übrigens um den ehemaligen NATO-Generalsekretär.","b75thanniversary","KOB","","","","","","","10.04.2000","","","","","","","","","","","","","Devolder","","","","1","","","","Ja","b75thanniversary.jpg","","1","49","4","CD 4 von 49","87 2209 1 32800 151 0 0 1","23"
"29","75th Anniversary","Die Fledermaus: Mein Herr Marquis ","Strauß, Johann","Ooms, J.","Verschaeve, Geert","Harmonieorkest »Vooruit« Harelbeke","","75th Anniversary","29","Belgien","Harmonieorkest »Vooruit« Harelbeke / verschiedene Dirigenten","""Unter Donner und Blitz (Johann Strauß / Arr. A. Delhaye); Leichte Kavallerie: Ouvertüre (Franz von Suppè / Arr. F. Rogister); Die Fledermaus: Mein Herr Marquis (Johann Strauß / Arr. J. Ooms); Tosca: E lucevan le stelle (Giacomo Puccini / Arr. Silvio Caligaris); Der Zigeunerbaron: Auftritt Zsupan (Johann Strauß / Arr. J. Ooms); Der Zigeunerbaron: Wer uns getraut (Johann Strauß / Arr. J. Ooms); Die Fledermaus: Ouvertüre (Johann Strauß / Arr. A. De Baeremaaker); Feuerfest (Josef Strauß / Arr. Freek Mestrini); Ohne Sorgen (Johann Strauß / Arr. Rudolf Topf); Die lustige Witwe: Vilja-Lied (Franz Lehár / Arr. Cor Mellema); Turandot: Nessun dorma (Giacomo Puccini / Arr. Robert van Beringen); Hoffmanns Erzählungen: Barcarole (Jacques Offenbach); An der schönen blauen Donau (Johann Strauß / Arr. Anton O. Sollfelner); Jazz Suite Nr. 2: Zweiter Walzer (Dmitrij Schostakowitsch / Arr. André Waignein); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma)""","Staf Devolder ","Zu seinem Jubiläum gab sich das Konzertblasorchester Vooruit überwiegend wienerisch. Allerdings ist es kein »Neujahrskonzert im Bläsergewand« und obgleich durchwegs gediegene Unterhaltung, wird der Live-Mitschnitt nur bedingt den Ansprüchen gerecht, die man gemeinhin an Produktionen dieses Orchesters stellt. Beim Gastdirigenten Willy Claes handelt es sich übrigens um den ehemaligen NATO-Generalsekretär.","b75thanniversary","KOB","","","","","","","10.04.2000","","","","","","","","","","","","","Devolder","","","","1","","","","Ja","b75thanniversary.jpg","","1","49","4","CD 4 von 49","87 2209 1 32800 151 0 0 1","23"
"29","75th Anniversary","Die lustige Witwe: Vilia","Lehár, Franz","Mellema, Cor","Verschaeve, Geert","Harmonieorkest »Vooruit« Harelbeke","","75th Anniversary","29","Belgien","Harmonieorkest »Vooruit« Harelbeke / verschiedene Dirigenten","""Unter Donner und Blitz (Johann Strauß / Arr. A. Delhaye); Leichte Kavallerie: Ouvertüre (Franz von Suppè / Arr. F. Rogister); Die Fledermaus: Mein Herr Marquis (Johann Strauß / Arr. J. Ooms); Tosca: E lucevan le stelle (Giacomo Puccini / Arr. Silvio Caligaris); Der Zigeunerbaron: Auftritt Zsupan (Johann Strauß / Arr. J. Ooms); Der Zigeunerbaron: Wer uns getraut (Johann Strauß / Arr. J. Ooms); Die Fledermaus: Ouvertüre (Johann Strauß / Arr. A. De Baeremaaker); Feuerfest (Josef Strauß / Arr. Freek Mestrini); Ohne Sorgen (Johann Strauß / Arr. Rudolf Topf); Die lustige Witwe: Vilja-Lied (Franz Lehár / Arr. Cor Mellema); Turandot: Nessun dorma (Giacomo Puccini / Arr. Robert van Beringen); Hoffmanns Erzählungen: Barcarole (Jacques Offenbach); An der schönen blauen Donau (Johann Strauß / Arr. Anton O. Sollfelner); Jazz Suite Nr. 2: Zweiter Walzer (Dmitrij Schostakowitsch / Arr. André Waignein); Radetzky-Marsch (Johann Strauß / Arr. Sake Tiemersma)""","Staf Devolder ","Zu seinem Jubiläum gab sich das Konzertblasorchester Vooruit überwiegend wienerisch. Allerdings ist es kein »Neujahrskonzert im Bläsergewand« und obgleich durchwegs gediegene Unterhaltung, wird der Live-Mitschnitt nur bedingt den Ansprüchen gerecht, die man gemeinhin an Produktionen dieses Orchesters stellt. Beim Gastdirigenten Willy Claes handelt es sich übrigens um den ehemaligen NATO-Generalsekretär.","b75thanniversary","KOB","","","","","","","10.04.2000","","","","","","","","","","","","","Devolder","","","","1","","","","Ja","b75thanniversary.jpg","","1","49","4","CD 4 von 49","87 2209 1 32800 151 0 0 1","23"
