"The World Of The Euphonium Vol. 1","1946","Großbritannien","Polyphonic QPRZ 014D","","gbeuphoniumvol1","KMB","Carpe Diem Musikverlag","39,90","QPRZ014D","","","","Polyphonic","20.4",""
"The World Of The Euphonium Vol. 2","1947","Großbritannien","Polyphonic QPRZ 017D","","gbeuphoniumvol2","KMB","Carpe Diem Musikverlag","39,90","QPRZ017D","","","","Polyphonic","20.4",""
"The World Of The Euphonium Vol. 3","1948","Großbritannien","Polyphonic QPRZ 019D","","gbeuphoniumvol3","KMB","Carpe Diem Musikverlag","39,90","QPRZ019D","","","","Polyphonic","20.4",""
"Euphonic Sounds","1949","Großbritannien","Polyphonic QPRZ 009D","","gbeuphonicsounds","KMB","Carpe Diem Musikverlag","39,90","QPRZ009D","","","","Polyphonic","20.4",""
"Maurice Ravel","1489","Belgien","René Gailly 87 146","","belmauriceravel","KOB","Carpe Diem Musikverlag","39,90","CD87146","","","","Gailly","20.4",""
"Enjoy the Music ","1490","Deutschland","Jürgen Boe","","droedemis","KOB","","","","","","","Boe","",""
"Vintiöt vauhdissa","1491","Finnland","STM-Musiikki","","finvintioet","KOB","","","","","","","STM","",""
"Caprice Saumurois","1950","Frankreich","Corélia CC 896799","","frcapricesaumurois","KMB","Carpe Diem Musikverlag","39,90","CC896799","","","","Corélia","20.4",""
"Essays for Brass Vol 1","1951","Großbritannien","Polyphonic QPRL 080D","","gbessayforbrassvol1","BRB","Carpe Diem Musikverlag","39,90","QPRL080D","","","","Polyphonic","20.4",""
"Essay for Brass Vol 2","1952","Großbritannien","Polyphonic QPRL 090D","","gbessaysforbrassvol2","BRB","Carpe Diem Musikverlag","39,90","QPRL090D","","","","Polyphonic","20.4",""
"Romance in Brass","1953","Großbritannien","Polyphonic QPRL 043D","","gbromanceinbrass","BRB","Carpe Diem Musikverlag","39,90","QPRL043D","","","","Polyphonic","20.4",""
"Brass from the Valleys","1954","Großbritannien","Polyphonic QPRL 044D","","gbbrassfromthevalley","BRB","Carpe Diem Musikverlag","39,90","QPRL044D","","","","Polyphonic","20.4",""
"Making Tracks","1955","Großbritannien","Polyphonic QPRL 045D","","gbmakingtracks","BRB","Carpe Diem Musikverlag","39,90","QPRL045D","","","","Polyphonic","20.4",""
"Slavonic Brass","1956","Großbritannien","Polyphonic QPRL 053D","Mit mehr als 80 Minuten Spielzeit ist diese CDs eine der »vollsten« Scheiben überhaupt.","gbslavonicbrass","BRB","Carpe Diem Musikverlag","39,90","QPRL053D","","","","Polyphonic","20.4",""
"The Essence Of Time","1957","Großbritannien","Polyphonic QPRL 047D","","gbessenceoftime","BRB","Carpe Diem Musikverlag","39,90","QPRL047D","","","","Polyphonic","20.4",""
"Partita – Masterworks for Brass Band Vol 2","1958","Großbritannien","Polyphonic QPRL 062D","","gbpartita","BRB","Carpe Diem Musikverlag","39,90","QPRL062D","","","","Polyphonic","20.4",""
"Midnight Euphonium","1959","Großbritannien","Polyphonic QPRL 064D","","gbmidnighteuphonium","KMB","Carpe Diem Musikverlag","39,90","QPRL064D","","","","Polyphonic","20.4",""
"Twilight Dreams","1960","Großbritannien","Polyphonic QPRL 066D","","gbtwilightdreams","BRB","Carpe Diem Musikverlag","39,90","QPRL066D","","","","Polyphonic","20.4",""
"Operatic Euphonium","1961","Großbritannien","Polyphonic QPRL 072D","","gboperaticeuphonium","BRB","Carpe Diem Musikverlag","39,90","QPRL072D","","","","Polyphonic","20.4",""
"Liberty","1492","USA","NfS","Die Tonträgerproduktionen (LP und CD) der jetzigen ACC Heritage of America Band (früher Tactical Air Command Band) sind in ihrer Konsequenz einmalig unter den Produktionen der amerikanischen Militärorchester. Hinter der Anlage des Projektes steht Lowell E. Graham, seit 1995 Chef der United States Air Force Band in Washington DC. Erste Ansätze sind bereits während seiner Arbeit mit der Air Force Band of the Golden Gate belegbar. Mit dem 45-Mann-Orchester aus Langley erarbeite Graham im Laufe der Zeit eine Diskographie, die man als ideales Wirken eines Militärorchesters im Sinne der Blasmusik zu werten hat. Losgelöst von kommerziellen Zwängen wurden die dienstlichen Tätigkeitsfelder einer Militärmusik in exemplarischen Einspielungen abgedeckt und auch die Unterhaltung in gesamter Bandbreite dargestellt. In dieser Arbeit ist die Transkription der Spitzenklasse ebenso vertreten wie die originale Blasmusik, welche in der letzten Zeit den Schwerpunkt der Aufnahmen bildet. Vielfach sind es Auftragswerke mit Bezug zum Abenteuer Fliegen, der Luftfahrt und Luftwaffe, ohne daß sich hieraus ein Wirken im Sinne einer fliegerischen Wehrertüchtigung ableiten ließe. Diese Arbeit setzt Lowell Graham nunmehr in Washington auf höherer Ebene konsequent fort, während in Langley Capt. Larry H. Lang energisch und zielstrebig auf den Pfaden von Lowell E. Graham wandelt.","usaliberty1","KOB","","","","","","","NfS (USAir Force ACC)","",""
"Introduction ","1962","Großbritannien","Polyphonic QPRL 074D","","gbintroduction","BRB","Carpe Diem Musikverlag","39,90","QPRL074D","","","","Polyphonic","20.4",""
"Variations","1963","Großbritannien","Polyphonic QPRL 041D","","gbvariations","BRB","Carpe Diem Musikverlag","39,90","QPRL041D","","","","Polyphonic","20.4",""
"Brass with Class","1964","Großbritannien","Polyphonic QPRL 037D","","gbbrasswithclass","BRB","Carpe Diem Musikverlag","39,90","QPRL037D","","","","Polyphonic","20.4",""
"A Touch More Spice","1965","Großbritannien","Polyphonic QPRL 042D","","gbatouchmorespice","BRB","Carpe Diem Musikverlag","39,90","QPRL042D","","","","Polyphonic","20.4",""
"Marine d‘hier et d‘aujourd‘hui","1493","Frankreich","Corélia CC 896789","","frmarinedhieretautjourdhui","KOB","Carpe Diem Musikverlag","39,90","CC896789","","","","Corélia","20.4",""
"Pageantry","1966","Großbritannien","Polyphonic QPRL 040D","","gbpageantry","BRB","Carpe Diem Musikverlag","39,90","QPRL040D","","","","Polyphonic","20.4",""
"Harry Mortimer - A Tribute in Music","1967","Großbritannien","Polyphonic QPRL 050D","","gbharrymortimer","BRB","Carpe Diem Musikverlag","39,90","QPRL050D","","","","Polyphonic","20.4",""
"Master Brass Volume One","1968","Großbritannien","Polyphonic QPRL 046D","","gbmasterbrassvol1","BRB","Carpe Diem Musikverlag","39,90","QPRL046D","","","","Polyphonic","20.4",""
"Master Brass Volume Six","1969","Großbritannien","Polyphonic QPRL 073D","","gbmasterbrassvol6","BRB","Carpe Diem Musikverlag","39,90","QPRL073D","","","","Polyphonic","20.4",""
"Master Brass Volume Seven","1970","Großbritannien","Polyphonic QPRL 083D","","gbmasterbrassvol7","BRB","Carpe Diem Musikverlag","39,90","QPRL083D","","","","Polyphonic","20.4",""
"Master Brass Volume Eight","1971","Großbritannien","Polyphonic QPRL 088D","","gbmasterbrassvol8","BRB","Carpe Diem Musikverlag","39,90","QPRL088D","","","","Polyphonic","20.4",""
"Cartoon ","1972","Großbritannien","Polyphonic QPRL 075D","","bgcartoon","BRB","Carpe Diem Musikverlag","39,90","QPRL075D","","","","Polyphonic","20.4",""
"1. Brandenburgisches Garde-Blasmusikkorps Fürstenwalde","1494","Deutschland","Amos 5779","Erste CD eines der führenden Jugendblasorchester aus den neuen deutschen Bundesländern. Wer aufgrund des Orchesternamens zackige Marschmusik in preußischer Tradition erwartet, dürfte hier enttäuscht werden.","dfuerstenwalde","KOB","Amos","34,00","5779","","","","Amos","17.38",""
"Nick Hudson Anthology","1973","Großbritannien","Polyphonic QPRL 076D","","gbnickhudson","BRB","Carpe Diem Musikverlag","39,90","QPRL076D","","","","Polyphonic","20.4",""
"Far and Away","1974","Großbritannien","Polyphonic QPRL 077D","","gbfarandaway","BRB","Carpe Diem Musikverlag","39,90","QPRL077D","","","","Polyphonic","20.4",""
"By Request - A Golden Jubilee Celebration","1975","Großbritannien","Polyphonic QPRL 078D","»By request« (dt. auf Anfrage): eine Art Wunschkonzert der bei der BNFL Band am meisten verlangten Stücke.","gbbyrequest","BRB","Carpe Diem Musikverlag","39,90","QPRL078D","","","","Polyphonic","20.4",""
"Travellin' Light","1976","Großbritannien","Polyphonic QPRL 079D","","gbtravellinlight","BRB","Carpe Diem Musikverlag","39,90","QPRL079D","","","","Polyphonic","20.4",""
"Cambridge Variations","1977","Großbritannien","Polyphonic QPRL 081D","","gbcambridgevariations","BRB","Carpe Diem Musikverlag","39,90","QPRL081D","","","","Polyphonic","20.4",""
"Bandsman's Choice","1978","Großbritannien","Polyphonic QPRL 086D","","gbbandsmanschoice","BRB","Carpe Diem Musikverlag","39,90","QPRL086D","","","","Polyphonic","20.4",""
"Harmony Music – The Music of Philip Sparke Vol 2","1979","Großbritannien","Polyphonic QPRL 089D","","gbphilipsparke","BRB","Carpe Diem Musikverlag","39,90","QPRL089D","","","","Polyphonic","20.4",""
"Light As Air","1980","Großbritannien","Polyphonic QPRL 084D","","gblightasair","BRB","Carpe Diem Musikverlag","39,90","QPRL084D","","","","Polyphonic","20.4",""
"Sporting Brass","1981","Großbritannien","Polyphonic QPRL 092D","Originelle Zusammenstellung von Titeln, die im britischen Fernsehen im Zusammenhang mit Sportsendungen stehen","gbsportingbrass","BRB","Carpe Diem Musikverlag","39,90","QPRL092D","","","","Polyphonic","20.4",""
"Vistas - The Music of Martin Ellerby","1982","Großbritannien","Polyphonic QPRL 085D","","gbvistas","BRB","Carpe Diem Musikverlag","39,90","QPRL085D","","","","Polyphonic","20.4",""
"Baker's Dozen","1983","Großbritannien","Polyphonic QPRL 093D","","gbbakersdozen","BRB","Carpe Diem Musikverlag","39,90","QPRL093D","","","","Polyphonic","20.4",""
"Elgar in Brass","1984","Großbritannien","Polyphonic QMPR 605D","","gbelgarinbrass","BRB","Carpe Diem Musikverlag","39,90","QMPR605D","","","","Polyphonic","20.4",""
"Elite Syncopations","1985","Großbritannien","Polyphonic QPRZ 012D","","gbelitesyncopations","KMB","Carpe Diem Musikverlag","39,90","QPRZ012D","","","","Polyphonic","20.4",""
"March to the Scaffold","1986","Großbritannien","Polyphonic QPRZ 013D","","gbmarchtothescaffold","KMB","Carpe Diem Musikverlag","39,90","QPRZ013D","","","","Polyphonic","20.4",""
"The White Rose - A Festival of Yorkshire Music","1987","Großbritannien","Polyphonic QPRZ 016D","","gbthewhiterose","BRB","Carpe Diem Musikverlag","39,90","QPRZ016D","","","","Polyphonic","20.4",""
"Mein Regiment","1988","Deutschland","Bauer Studios BCD 7109-3","","dmeinregiment","KOB","Bauer Studios","29,90","BCD7109-3","","","","Bauer","15.29",""
"Swingin' Ulm","1989","Deutschland","Bauer Studios BCD 7164-3","","dswinginulm","KOB","Bauer Studios","29,90","BCD7164-3","","","","Bauer","15.29",""
"Junger Sound & Alte Kameraden","1990","Deutschland","Bauer Studios BCD 7162-3","","djungersound","KOB","Bauer Studios","29,90","BCD7162-3","","","","Bauer","15.29",""
"Fireworks - The British Tuba Quartet","1991","Großbritannien","Polyphonic QPRZ 020D","","gbfireworks","KMB","Carpe Diem Musikverlag","39,90","QPRZ020D","","","","Polyphonic","20.4",""
"Pieces","1992","Großbritannien","Polyphonic QPRZ 018D","","gbpieces","KMB","Carpe Diem Musikverlag","39,90","QPRZ018D","","","","Polyphonic","20.4",""
"Travelling by Tuba","1993","Großbritannien","Polyphonic QPRZ 022D","","gbtravellingbytubavol2","KMB","Carpe Diem Musikverlag","39,90","QPRZ022D","","","","Polyphonic","20.4",""
"Firebird","1994","Großbritannien","Polyphonic QPRL 010","","gbfirebird","BRB","Carpe Diem Musikverlag","39,90","QPRL010","","","","Polyphonic","20.4",""
"Freedom","1995","Großbritannien","Polyphonic QPRL 038 D","","gbfreedom","BRB","Carpe Diem Musikverlag","39,90","QPRL038D","","","","Polyphonic","20.4",""
"Colours of Brass","1996","Schweiz","Bauer Studios ACD 6039","","chcoloursofbrass","BBQ","Carpe Diem Musikverlag","39,90","ACD6039","","","","Polyphonic","20.4",""
"Caprice Sparnonien","1997","Frankreich","Corélia CC 896798","","frcapricesparnonien","SON","Carpe Diem Musikverlag","39,90","CC896798","","","","Corélia","20.4",""
"Sauver ou Périr","1998","Frankreich","Corélia CC 896790","","frsauverouperir","KOB","Carpe Diem Musikverlag","39,90","CC896790","","","","Corélia","20.4",""
"Das Beste - Mistrinanka","1999","Tschechische Republik","Ewoton EWO 9011-3","","czmistrinanka","VOB","Ewoton","29,95","EWO9011-3","","","","EWO","15.31",""
"Ein Abend mit Elmar Wolf","2000","Deutschland","Ewoton EWO 9024-3","","dteinabendmit","VOB","Ewoton","19,95","EWO9024-3","","","","EWO","10.2",""
"Die schönsten Polkas und Walzer der Welt","2001","Deutschland","Ewoton EWO 9012-3","","dtschoenstenpolkaswalzer","VOB","Ewoton","29,95","EWO9012-3","","","","EWO","15.31",""
"Die Heimat im Herzen","2002","Deutschland","Ewoton EWO 9008-3","","dtheimatimherzen","VOB","Ewoton","29,95","EWO9008-3","","","","EWO","15.31",""
"Träume von der Heimat","2003","Deutschland","Ewoton EWO 9004-3","","dttraeumevonheimat","VOB","Ewoton","29,95","EWO9004-3","","","","EWO","15.31",""
"Die Egerländer kommen","2004","Deutschland","Ewoton EWO 9003-3","","dtegerlaenderkommen","VOB","Ewoton","29,95","EWO9003-3","","","","EWO","15.31",""
"Das Beste - Moravanka","2005","Tschechische Republik","Ewoton EWO 9009-3","","czmoravanka","VOB","Ewoton","29,95","EWO9009-3","","","","EWO","15.31",""
"Speziell für Sie","2006","Tschechische Republik","Ewoton EWO 9010-3","","czspeziellfuersie","VOB","Ewoton","29,95","EWO9010-3","","","","EWO","15.31",""
"Brass Dreams","2007","International","Ewoton EWO 9033-3","","inttenofthebest","BBE","Ewoton","32,95","EWO9033-3","","","","EWO","16.85",""
"Herbst Starparade 1996/97","2008","Österreich","Ewoton EWO 8500/3","","oestherbststarparade","VOB","Ewoton","29,95","EWO9014-3","2","","","EWO","15.31",""
"170 Hymnes Nationaux","2009","International","Corélia CC 895770","","int170hymnes","KOB","Carpe Diem Musikverlag","75,00","CC895770","","","","Corélia","38.35",""
"German Masters Vol. 1-3","1588","Deutschland","Ewoton 8501/3","","dtgermanmasters","KOB","Ewoton","39,95","8501/3","3","","","EWO","20.43",""
"Selektionen","1496","Deutschland","Tonstudio Bibertal Tobi CD 06973 ","","dselektionen","KOB","","","","","","","Bibertal","",""
"Best by Farr Volume 2","1497","Norwegen","Doyen","","norfarr2","BRB","Carpe Diem Musikverlag","39,90","DCD077","","","","Doyen","20.4",""
"Best by Farr","1498","Norwegen","Doyen","","norbestbyfarr","BRB","Carpe Diem Musikverlag","39,90","DCD059A","","","","Doyen","20.4",""
"Stormquest","1499","USA","Stormworks","","usastormquest","KOB","","","","","","","Stormworks","",""
"Music from Six Continents","1500","Gemischte Aufnahmen","Vienna Modern Masters VMM 3034","","mixsixcontinents","KOBSON","","","","","","","VMM","",""
"Wait of the World – Stormworks...Chapter III","1556","Niederlande","Naval Records NAV 3030","","nlwaitoftheworld","KOB","Carpe Diem Musikverlag","39,90","NAV3030","","","","Naval","20.4",""
"Norgesmesterskapet for Brassband 1999","1557","Norwegen","Doyen CD 092","","norbrassband1999","BRB","","","","2","","","Doyen","",""
"Royal Air Force 80th Anniversary Concert","2010","Großbritannien","Polyphonic QPRM 128D","","gbroyalairforce80th","KOB","Carpe Diem Musikverlag","35,00","QPRM128D","","","","Polyphonic","17.9",""
"New Compositions for Concertband 19 – Above and Beyond","1558","Niederlande","Molenaar MBCD 31.1050.72","","nlmolcomp19","KOB","Molenaar Edition BV","37,50","31.1050.72","","","","Molenaar","19.17",""
"New Compositions for Concertband 20 – The Girls of Jobim ","1559","Niederlande","Molenaar MBCD 31.1051.72","","nlmolcomp20","KOB","Molenaar Edition BV","37,50","31.1051.72","","","","Molenaar","19.17",""
"Best Sellers","1560","Großbritannien","Doyen CD 093","","","BRB","","","","","","","Doyen","",""
"Musique Française pour quintette de cuivres et harmonie","1561","Frankreich","Robert Martin","Eine der anspruchsvollsten CDs in der Besetzung Blasorchester + Blechbläserquintett.","fraharmquint","KOB","","","","","","","Robert Martin ","",""
"Music Please – HaFaBra-Music Vol. 4","1562","Frankreich","Hafabra- Music","","framusicplease","KOB","Carpe Diem Musikverlag","39,90","ES47.311","","","","Hafabra","20.4",""
"Macarena – New Sounds for Concert Band Vol. 8","2011","Japan","De Haske DHR 197.034","","jpmacarena","KOB","De Haske","35,00","197.034","","","","Haske","17.9",""
"Christmas Today – New Sounds for Concert Band Vol. 1","2012","Japan","De Haske DHR 7.001","","jpchristmastoday","KOBWEI","De Haske","35,00","7.001","","","","Haske","17.9",""
"Highlights from Hollywood – New Sounds for Concert Band Vol. 3","2014","Japan","De Haske DHR 7.005","","jphighlightsfromhollywood","KOB","De Haske","35,00","7.003","","","","Haske","17.9",""
"The Wind Music of Harm Evers","2015","Niederlande","De Haske DHR 197.032","","nlharmevers","KOB","De Haske","35,00","197.032","","","","Haske","17.9",""
"Soli for you!","2016","Niederlande","De Haske DHR 3.023-3","","nlsoliforyou","BRB","De Haske","35,00","3.023-3","","","","Haske","17.9",""
"Soli Brass","2017","Niederlande","De Haske DHM 3001.3","","nlsolibrass","BRB","De Haske","35,00","3001-3","","","","Haske","17.9",""
"Soli Light","2018","Niederlande","De Haske DHR 3011.3","","nlsolilight","BRB","De Haske","35,00","3.011-3","","","","Haske","17.9",""
"Kings of Marches","2019","Niederlande","World Wind Music WWM 500.011","","nlkingsofmarches","KOB","Carpe Diem Musikverlag","35,00","WWM500.011","","","","WWM","17.9",""
"Trumpet and Winds","2020","Niederlande","World Wind Music WWM 500.044, auch Molenaar MBCD 31.1060172","","nltrumpetandwinds","KOB","Carpe Diem Musikverlag","35,00","WWM500.044","","","","WWM","17.9",""
"Royal Marches","2021","Niederlande","World Wind Music WWM/KMK 009","","nlroyalmarches","KOB","Carpe Diem Musikverlag","35,00","WWM/KMK009","","","","WWM","17.9",""
"Defileermarsen","2022","Niederlande","World Wind Music WWM/KMK 008","","nldefileermarsen","KOB","Carpe Diem Musikverlag","35,00","WWM/KMK008","","","","WWM","17.9",""
"Movie Miracles","2023","Niederlande","World Wind Music WWM/KMK 007","","nlmoviemiracles","KOB","Carpe Diem Musikverlag","39,90","WWM/KMK007","","","","WWM","20.4",""
"Highlights European Brass Band Championships 1998 ","1589","International","World Wind Music WWM 500.038","","inteuropeanchampion98","BRBBBE","Carpe Diem Musikverlag","39,90","WWM500.038","2","","","WWM","20.4",""
"Salute from Ukraine","2024","Ukraine","World Wind Music WWM 500.004","","ukrasalutefromukraine","KOB","Carpe Diem Musikverlag","35,00","WWM500.004","","","","Carpe Diem","17.9",""
"Trittico for brass band – Highlights of the 1989 European Brass Band Championship","1590","International","De Haske DHM 3003.3","","trittico","BRB","De Haske","35,00","3.00-3","","","","Haske","17.9",""
"Triptych ","1591","International","De Haske DHM 3013.3","","","BRB","","","","","","","Haske","",""
"The Invincible Eagle – Famous Sousa Marches","1592","Großbritannien","Midland","","","KOB","","","","","","","Midland","",""
"Music of Kenneth Alford","1593","Großbritannien","Midland","","","KOB","","","","","","","Midland","",""
"Les Musiques du Souvenir","2028","Frankreich","Corélia CC 894748","","frlesmusiquesdusouvenir","KOB","Carpe Diem Musikverlag","39,90","CC894748","","","","Corélia","20.4",""
"Summit Brass","2029","USA","Summit Records DCD101","","usasummitbrass","BBE","Carpe Diem Musikverlag","39,90","DCD101","","","","SUMMIT","20.4",""
"Delights","2030","USA","Summit Records DCD138","","usadelights","BBE","Carpe Diem Musikverlag","39,90","DCD138","","","","SUMMIT","20.4",""
"American Tribute","2031","USA","Summit Records DCD127","","usaamericantribute","BBE","Carpe Diem Musikverlag","39,90","DCD127","","","","SUMMIT","20.4",""
"Anthony Plog - Colors for Brass","2032","USA","Summit Records DCD116","","usacolorsforbrass","BBE","Carpe Diem Musikverlag","39,90","DCD116","","","","SUMMIT","20.4",""
"Paving The Way","2033","USA","Summit Records DCD171","","usapavingtheway","BBE","Carpe Diem Musikverlag","39,90","DCD171","","","","SUMMIT","20.4",""
"The Colors of the Baroque","2034","USA","Summit Records DCD108","","usacolorsofbaroque","SON","Carpe Diem Musikverlag","39,90","DCD108","","","","SUMMIT","20.4",""
"Hindemith Complete Brass Works","2035","USA","Summit Records DCD115-2","","usahindemith","KMB","Carpe Diem Musikverlag","69,00","DCD115-2","2","","","SUMMIT","35.28",""
"A Musical Voyage","2036","USA","Summit Records DCD119","","usaatlanticbrassquintett","BBQ","Carpe Diem Musikverlag","39,90","DCD119","","","","SUMMIT","20.4",""
"Four Of A Kind","2037","USA","Summit Records DCD123","","usafourofakind","KMB","Carpe Diem Musikverlag","39,90","DCD123","","","","SUMMIT","20.4",""
"Music of Civil War","2038","USA","Summit Records DCD126","","usacivilwarbrass","BBE","Carpe Diem Musikverlag","39,90","DCD126","","","","summit","20.4",""
"Tuba Tracks Gene Pokorny","2039","USA","Summit Records DCD129","","usatubatracks","KMB","Carpe Diem Musikverlag","39,90","DCD129","","","","SUMMIT","20.4",""
"Masterpieces for Band 17 – Trumpet and Winds","2040","Niederlande","Molenaar MBCD 31.1060172","","nltrumpetandwinds","KOB","Molenaar Edition BV","37,50","31.1060.72","","","","Molenaar","19.17",""
"Masterpieces for Band 16 – Portrait of Jacqueline Fontyn","2041","Belgien","Molenaar MBCD 31.1059.72","Norbert Nozy und seine Gidsen zeigen sich hier erneut als kompetenter Anwalt zeitgenössischer Blasmusik erster Güte. Die Belgierin Jacqueline Fontyn (geb. 1930) zählt derzeit neben der Französin Ida Gotkovsky – die Gidsen haben inzwischen mehrere CDs mit ihrer Musik eingespielt – zu den führenden europäischen Komponistinnen die derzeit halbwegs regelmäßig auch für Blasorchester schreiben","belgjacquelinefontyn1","KOB","Molenaar Edition BV","37,50","31.1059.72","","","","Molenaar","19.17",""
"Changing Colors","2042","USA","Summit Records DCD132","","usachangingcolors","KMB","Carpe Diem Musikverlag","39,90","DCD132","","","","SUMMIT","20.4",""
"New American Brass","2043","USA","Summit Records DCD133","","usanewamericanbrass","BBE","Carpe Diem Musikverlag","39,90","DCD133","","","","SUMMIT","20.4",""
"Pops - Musik of the Americas","2044","USA","Summit Records DCD140","","jppopsbrass","BBE","Carpe Diem Musikverlag","39,90","DCD140","","","","SUMMIT","20.4",""
"A Schumann Fantasy","2045","USA","Summit Records DCD156","","usaschumannfantasy","KMB","Carpe Diem Musikverlag","39,90","DCD156","","","","SUMMIT","20.4",""
"Fascinating Rhythms","2046","USA","Summit Records DCD195","","usafascinatingrhythms","BBQ","Carpe Diem Musikverlag","39,90","DCD195","","","","SUMMIT","20.4",""
"Fabrics","2047","USA","Summit Records DCD164","","jpwisconsinfabrics","BBQ","Carpe Diem Musikverlag","39,90","DCD164","","","","SUMMIT","20.4",""
"Premier - American Brass Quintet","2048","USA","Summit Records DCD187","","usapremier","BBQ","Carpe Diem Musikverlag","39,90","DCD187","","","","SUMMIT","20.4",""
"Fyre & Lightning","2049","USA","Summit Records DCD181","","usafyrelightning","BBQ","Carpe Diem Musikverlag","39,90","DCD181","","","","SUMMIT","20.4",""
"Trombones Under the Tree","2050","USA","Summit Records DCD146","","usatrombonesundertree","KMBWEI","Carpe Diem Musikverlag","39,90","DCD146","","","","SUMMIT","20.4",""
"Splendor and the Brass - Festive Music of the Baroque","2051","USA","Summit Records DCD189","","usasplendorandbrass","SONKMBBBQ","Carpe Diem Musikverlag","39,90","DCD189","","","","SUMMIT","20.4",""
"Mein schönes Südtirol","2052","Südtirol","Koch Music 324356","","oestsuedtirol","VOB","Koch Musikverlage","32,00","324356","","","","KOCH","16.36",""
"Love and the Oboe","2053","Niederlande","Edition Molenaar 31.1008.72","","nlloveandoboe","KMH","Molenaar Edition BV","37,50","31.1008.72","","","","Molenaar","19.17",""
"Serenades","2054","Japan","Kosei Publishing Company KOCD-2712","","jpserenades","BLE","Molenaar Edition BV","44,50","KOCD2712","","","","KOCD","22.75",""
"Symphonies","2055","Japan","Kosei Publishing Company KOCD-2711","","jpsymphonies","BLE","Molenaar Edition BV","44,50","KOCD2711","","","","KOCD","22.75",""
"Mozart Serenade No. 10, Serenade No. 12","2056","Japan","Kosei Publishing Company KOCD-3567","","jpmozartserenade","BLE","Molenaar Edition BV","44,50","KOCD3567","","","","KOCD","22.75",""
"Mini Winds (Chamber Music for Winds)","2057","Japan","Kosei Publishing Company KOCD-3021","","jpminiwinds","KMBKMHBLEBLQ","Molenaar Edition BV","44,50","KOCD3021","","","","KOCD","22.75",""
"Bunt gemischte Blasmusik Folge 1","2058","Deutschland","Seifert","","dbuntgemischt1","VOB","Studio-Verlag Seifert","25,60","00001","","","","Seifert","13.09",""
"Bunt gemischte Blasmusik Folge 2","2059","Deutschland","Seifert","","dbuntgemischt2","VOB","Studio-Verlag Seifert","25,60","00002","","","","Seifert","13.09",""
"The Sword and the Crown -European Wind Circle Vol.4","2060","Japan","KOCD-3904","","jpswordandcrown","KOB","Molenaar Edition BV","44,50","KOCD3904","","","","KOCD","22.75",""
"Your Seat","2061","Japan","KOCD-4001","","jpyourseat","KOB","Molenaar Edition BV","44,50","KOCD4001","","","","KOCD","22.75",""
"Signals from Heaven","2062","Japan","KOCD 2906","","jpsignalsfromheaven","KOBBBE","Molenaar Edition BV","44,50","KOCD2906","","","","KOCD","22.75",""
"Cityscapes","2080","Niederlande","Curnow Records CR 99.014-3","","","KOB","","","","","","","Curnow","",""
"Unsere Musikantenwelt","2084","Deutschland","Adler Musikverlag ATP/CD267","","dtunseremusikantenwelt","VOB","Vereine","32,00","ATP/CD267","","","28.05.99","ATP","16.36",""
"Die Lerche","2085","Österreich","309002","","oestdielerchekarwenka","VOB","TSS-Tonstudio Stubai","31,00","309002","","","31.05.99","TSS","15.85",""
"Tiroler Platzkonzert","2086","Österreich","TSS","","oesttirolerplatzkonzert","KOBVOB","TSS-Tonstudio Stubai","31,00","305009","","","31.05.99","TSS","15.85",""
"Ein bunter Melodienstrauß mit der Musikkapelle Sillian","2087","Österreich","306005","","oestmusikkapellesillian","VOBKOB","TSS-Tonstudio Stubai","31,00","306005","","","31.05.99","TSS","15.85",""
"Immer wenn es Weihnacht wird","2088","Österreich","310010","","oestimmerwennesweihnacht","VOMWEI","TSS-Tonstudio Stubai","31,00","310010","","","31.05.99","TSS","15.85",""
"So klingt`s bei uns","2089","Österreich","306008","","oesthopfgartenbrixental","VOB","TSS-Tonstudio Stubai","31,00","306008","","","31.05.99","TSS","15.85",""
"Echte Volksmusik","2090","Österreich","306006","","oestdiehalltaler","VOM","TSS-Tonstudio Stubai","31,00","306006","","","31.05.99","TSS","15.85",""
"Eine kleine Nachtmusik","2091","Österreich","70003","","oesteinekleinenachtmusik","VOM","TSS-Tonstudio Stubai","31,00","70003","","","31.05.99","TSS","15.85",""
"Tirol - Herz Europas","2092","Österreich","70002","","oesttirolherzeuropas","VOB","TSS-Tonstudio Stubai","31,00","70002","","","31.05.99","TSS","15.85",""
"Für jeden etwas","2093","Österreich","310004","","oestblaskapellekarwenka","VOB","TSS-Tonstudio Stubai","31,00","310004","","","31.05.99","TSS","15.85",""
"Glück Auf","2094","Österreich","308009","","oestsalinenmusikhall","KOBVOB","TSS-Tonstudio Stubai","31,00","308009","","","31.05.99","TSS","15.85",""
"1000 Takte Blasmusik","2095","Österreich","303004","","oesteuropabrueckler1000takte","VOB","TSS-Tonstudio Stubai","31,00","303004","","","31.05.99","TSS","15.85",""
"Tiroler Harfenklänge","2096","Österreich","301002","","oestsabinefontan","SON","TSS-Tonstudio Stubai","31,00","301002","","","31.05.99","TSS","15.85",""
"Feuerfest","2097","Österreich","310008","","oestfeuerfest","VOB","TSS-Tonstudio Stubai","31,00","310008","","","31.05.99","TSS","15.85",""
"Gruß aus Pill","2098","Österreich","305002","","oestgrussauspill","VOB","TSS-Tonstudio Stubai","31,00","305002","","","31.05.99","TSS","15.85",""
